workload,device_count,client_processes_per_device,process_count,completed_seed_count,structural_identity_status,numerical_equivalence_status,metrics_official_test_accuracy_mean,metrics_official_test_accuracy_sample_standard_deviation,metrics_official_test_accuracy_minimum,metrics_official_test_accuracy_maximum,metrics_official_test_macro_f1_mean,metrics_official_test_macro_f1_sample_standard_deviation,metrics_official_test_macro_f1_minimum,metrics_official_test_macro_f1_maximum,metrics_total_runtime_seconds_mean,metrics_total_runtime_seconds_sample_standard_deviation,metrics_total_runtime_seconds_minimum,metrics_total_runtime_seconds_maximum,metrics_total_round_time_seconds_mean,metrics_total_round_time_seconds_sample_standard_deviation,metrics_total_round_time_seconds_minimum,metrics_total_round_time_seconds_maximum,metrics_mean_round_time_seconds_mean,metrics_mean_round_time_seconds_sample_standard_deviation,metrics_mean_round_time_seconds_minimum,metrics_mean_round_time_seconds_maximum,metrics_parallel_client_training_wall_time_seconds_mean,metrics_parallel_client_training_wall_time_seconds_sample_standard_deviation,metrics_parallel_client_training_wall_time_seconds_minimum,metrics_parallel_client_training_wall_time_seconds_maximum,metrics_aggregation_time_seconds_mean,metrics_aggregation_time_seconds_sample_standard_deviation,metrics_aggregation_time_seconds_minimum,metrics_aggregation_time_seconds_maximum,metrics_validation_time_seconds_mean,metrics_validation_time_seconds_sample_standard_deviation,metrics_validation_time_seconds_minimum,metrics_validation_time_seconds_maximum,metrics_maximum_process_peak_cuda_memory_bytes_mean,metrics_maximum_process_peak_cuda_memory_bytes_sample_standard_deviation,metrics_maximum_process_peak_cuda_memory_bytes_minimum,metrics_maximum_process_peak_cuda_memory_bytes_maximum,metrics_maximum_process_peak_cuda_reserved_bytes_mean,metrics_maximum_process_peak_cuda_reserved_bytes_sample_standard_deviation,metrics_maximum_process_peak_cuda_reserved_bytes_minimum,metrics_maximum_process_peak_cuda_reserved_bytes_maximum,metrics_process_load_imbalance_mean,metrics_process_load_imbalance_sample_standard_deviation,metrics_process_load_imbalance_minimum,metrics_process_load_imbalance_maximum,metrics_best_validation_accuracy_mean,metrics_best_validation_accuracy_sample_standard_deviation,metrics_best_validation_accuracy_minimum,metrics_best_validation_accuracy_maximum,metrics_allocated_gpu_hours_mean,metrics_allocated_gpu_hours_sample_standard_deviation,metrics_allocated_gpu_hours_minimum,metrics_allocated_gpu_hours_maximum,metrics_slurm_elapsed_seconds_mean,metrics_slurm_elapsed_seconds_sample_standard_deviation,metrics_slurm_elapsed_seconds_minimum,metrics_slurm_elapsed_seconds_maximum,metrics_gpu_utilization_percent_mean,metrics_gpu_utilization_percent_sample_standard_deviation,metrics_gpu_utilization_percent_minimum,metrics_gpu_utilization_percent_maximum,paired_to_one_gpu_speedup_mean,paired_to_one_gpu_speedup_sample_standard_deviation,paired_to_one_gpu_speedup_minimum,paired_to_one_gpu_speedup_maximum,paired_to_one_gpu_parallel_efficiency_mean,paired_to_one_gpu_parallel_efficiency_sample_standard_deviation,paired_to_one_gpu_parallel_efficiency_minimum,paired_to_one_gpu_parallel_efficiency_maximum,paired_to_one_gpu_maximum_absolute_parameter_difference_mean,paired_to_one_gpu_maximum_absolute_parameter_difference_sample_standard_deviation,paired_to_one_gpu_maximum_absolute_parameter_difference_minimum,paired_to_one_gpu_maximum_absolute_parameter_difference_maximum,paired_to_one_gpu_maximum_relative_parameter_difference_mean,paired_to_one_gpu_maximum_relative_parameter_difference_sample_standard_deviation,paired_to_one_gpu_maximum_relative_parameter_difference_minimum,paired_to_one_gpu_maximum_relative_parameter_difference_maximum,paired_to_one_gpu_official_test_accuracy_difference_mean,paired_to_one_gpu_official_test_accuracy_difference_sample_standard_deviation,paired_to_one_gpu_official_test_accuracy_difference_minimum,paired_to_one_gpu_official_test_accuracy_difference_maximum,paired_to_one_gpu_official_test_macro_f1_difference_mean,paired_to_one_gpu_official_test_macro_f1_difference_sample_standard_deviation,paired_to_one_gpu_official_test_macro_f1_difference_minimum,paired_to_one_gpu_official_test_macro_f1_difference_maximum
shd,1,1,1,3,exact,exact,0.6996466431095406,0.029954031507395756,0.6665194346289752,0.7248233215547704,0.6965712050350189,0.03017667587359217,0.6637972416470033,0.723206711484356,1561.094305344508,42.53514553266755,1520.172723166761,1605.0775684450055,1561.094305344508,42.53514553266755,1520.172723166761,1605.0775684450055,15.61094305344508,0.4253514553266761,15.20172723166761,16.050775684450056,1443.5411222549544,39.51689559898246,1407.5390789867379,1485.8212439169874,4.225575576575163,0.08238370384867352,4.130711394129321,4.279144835425541,105.84168799745385,4.225490376274303,101.05700778728351,109.06161216762848,116934997.33333333,48923.022201549786,116878848.0,116968448.0,128625322.66666667,1210791.271731562,127926272.0,130023424.0,0.0,0.0,0.0,0.0,0.8868464052287581,0.009359835978259505,0.8786764705882353,0.8970588235294118,0.4414814814814815,0.011971330636217775,0.43,0.4538888888888889,1589.3333333333333,43.096790290383964,1548.0,1634.0,16.911139301475487,0.5643684596344392,16.270337922403005,17.334214002642007,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shd,2,1,2,3,exact,exact,0.6996466431095406,0.029954031507395756,0.6665194346289752,0.7248233215547704,0.6965712050350189,0.03017667587359217,0.6637972416470033,0.723206711484356,1011.0154848890767,8.852035227143924,1003.0964133193484,1020.5718730721856,1011.0154848890767,8.852035227143924,1003.0964133193484,1020.5718730721856,10.110154848890767,0.08852035227143917,10.030964133193484,10.205718730721856,884.1921287124666,12.966391246267202,874.9346471872414,899.011628956534,4.181902695486012,0.11067241796677271,4.084113240125589,4.302045587450266,114.83890882922181,6.7909048975913215,109.70743935997598,122.53956373292021,116934997.33333333,48923.022201549786,116878848.0,116968448.0,127926272.0,0.0,127926272.0,127926272.0,0.3306630066674363,0.07330922205454123,0.24837365910290443,0.38900039682306187,0.8868464052287581,0.009359835978259505,0.8786764705882353,0.8970588235294118,0.5787037037037037,0.004789821169028748,0.5744444444444444,0.5838888888888889,1041.6666666666667,8.621678104251709,1034.0,1051.0,25.826442516563485,0.8259061981924458,24.913131313131313,26.520833333333332,1.543998548068203,0.03428130673804281,1.506048744608422,1.5727236961893791,0.7719992740341015,0.017140653369021406,0.753024372304211,0.7863618480946896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shd,4,1,4,3,exact,exact,0.6996466431095406,0.029954031507395756,0.6665194346289752,0.7248233215547704,0.6965712050350189,0.03017667587359217,0.6637972416470033,0.723206711484356,620.9502868357813,8.466053888297093,612.4042563892435,629.3340308441548,620.9502868357813,8.466053888297093,612.4042563892435,629.3340308441548,6.209502868357813,0.08466053888297093,6.124042563892435,6.293340308441548,496.8580703350017,6.01688056458985,490.9610209739767,502.9880189661635,4.280022317000355,0.18884788251654688,4.156097036669962,4.497372911660932,111.63882940254796,2.6944727182813124,108.81559539702721,114.1827871411806,116860928.0,99774.337381914,116771328.0,116968448.0,127926272.0,0.0,127926272.0,127926272.0,0.6303598649208717,0.03850385873194557,0.6052599495471218,0.6746909935022019,0.8868464052287581,0.009359835978259505,0.8786764705882353,0.8970588235294118,0.7318518518518519,0.009449889497906013,0.7222222222222222,0.7411111111111112,658.6666666666666,8.504900548115382,650.0,667.0,42.76247137508487,1.2596168926753477,41.989830508474576,44.215986394557824,2.514709569186202,0.09307522013060644,2.4474995171226057,2.620944501445169,0.6286773922965505,0.02326880503265161,0.6118748792806514,0.6552361253612923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssc,1,1,1,3,exact,exact,0.4266346122395578,0.012854510653102905,0.4171818271023452,0.44127171033264645,0.3870554453898982,0.014773902128425487,0.37549111862197404,0.403698913663412,2812.1626238849713,31.29427988401107,2790.264431110001,2848.0051695784787,2812.1626238849713,31.29427988401107,2790.264431110001,2848.0051695784787,28.121626238849714,0.312942798840111,27.902644311100012,28.480051695784788,2447.2329092458044,28.045883898356028,2426.208223473979,2479.0770018205512,1.6725849724607542,0.06271982604993287,1.6116168319713324,1.7369207924930379,355.5562165470328,3.5912703175518823,352.5948722589528,359.5508601506008,208718336.0,0.0,208718336.0,208718336.0,283115520.0,0.0,283115520.0,283115520.0,0.0,0.0,0.0,0.0,0.4443776508699863,0.012462462112632253,0.432521791403667,0.457369001102094,0.7921296296296296,0.008612604410543304,0.7858333333333334,0.8019444444444445,2851.6666666666665,31.00537587795596,2829.0,2887.0,13.064755580795675,0.25605029299160714,12.771024734982332,13.240833932422717,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssc,2,1,2,3,exact,exact,0.4266346122395578,0.012854510653102905,0.4171818271023452,0.44127171033264645,0.3870554453898982,0.014773902128425487,0.37549111862197404,0.403698913663412,1777.7623321169133,44.242892901091174,1737.7378790394869,1825.2693934277631,1777.7623321169133,44.242892901091174,1737.7378790394869,1825.2693934277631,17.777623321169134,0.4424289290109115,17.377378790394868,18.25269393427763,1403.902053768824,43.258126578240855,1363.2015170495724,1449.3295079381205,1.5965143363379564,0.263450798142404,1.3475471090059727,1.8723842533072457,364.0485460285563,1.9835830569361534,361.80555287306197,365.57171165174805,208718336.0,0.0,208718336.0,208718336.0,276824064.0,0.0,276824064.0,276824064.0,0.2301789235327484,0.05147864282751722,0.1807948536359581,0.2835233736967024,0.4443776508699863,0.012462462112632253,0.432521791403667,0.457369001102094,1.0122222222222224,0.025294560972960425,0.9894444444444445,1.0394444444444444,1822.0,45.53020975132884,1781.0,1871.0,25.694289335086605,0.34163138647026037,25.453626634958383,26.085310734463278,1.5822242277781893,0.022723832734288237,1.5603204545220966,1.6056877534673326,0.7911121138890946,0.011361916367144119,0.7801602272610483,0.8028438767336663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssc,4,1,4,3,exact,exact,0.4266346122395578,0.012854510653102905,0.4171818271023452,0.44127171033264645,0.3870554453898982,0.014773902128425487,0.37549111862197404,0.403698913663412,1192.56209074213,22.101151579444984,1179.2536542131566,1218.0743322063936,1192.56209074213,22.101151579444984,1179.2536542131566,1218.0743322063936,11.925620907421301,0.22101151579445025,11.792536542131565,12.180743322063936,820.2816099155461,19.653870415863533,807.2769741981756,842.8908893038752,1.6506104551178093,0.02720005783005054,1.619988172315061,1.6719672555336729,361.92465183724806,3.381514453540288,358.2133397014113,364.83114646188915,208718336.0,0.0,208718336.0,208718336.0,276824064.0,0.0,276824064.0,276824064.0,0.5328262905176124,0.02156997020048171,0.5079423092239896,0.5461925217627766,0.4443776508699863,0.012462462112632253,0.432521791403667,0.457369001102094,1.382962962962963,0.023421350746314577,1.3688888888888888,1.41,1244.6666666666667,21.07921567168317,1232.0,1269.0,45.10942700169414,0.47327205715059334,44.82927927927928,45.655855855855854,2.3583000154166855,0.017621341501457773,2.338120994980383,2.37065161028941,0.5895750038541714,0.004405335375364443,0.5845302487450957,0.5926629025723525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar10,1,1,1,3,exact,exact,0.7371,0.019248636315334158,0.7201,0.758,0.7351359888751863,0.017405712578067254,0.7205401866404851,0.7543997058107086,23074.259132176365,739.0961627997818,22235.94515591953,23631.927476426587,23074.259132176365,739.0961627997818,22235.94515591953,23631.927476426587,230.74259132176365,7.390961627997815,222.3594515591953,236.31927476426586,23053.64081824916,739.10288378146,22215.302544803126,23611.246862156317,6.212291785593455,0.034841868044155046,6.174198073800653,6.2425461215898395,0.0,0.0,0.0,0.0,2205461504.0,0.0,2205461504.0,2205461504.0,2277507072.0,0.0,2277507072.0,2277507072.0,0.0,0.0,0.0,0.0,,,,,6.420277777777778,0.2055182023118184,6.187222222222222,6.575555555555556,23113.0,739.865528322546,22274.0,23672.0,32.25258797944212,0.6727740801100556,31.548811762694477,32.88934314527119,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cifar10,2,1,2,3,exact,exact,0.7371,0.019248636315334158,0.7201,0.758,0.7351359888751863,0.017405712578067254,0.7205401866404851,0.7543997058107086,15427.806429691535,641.6518570022938,14914.232228087261,16147.084892769111,15427.806429691535,641.6518570022938,14914.232228087261,16147.084892769111,154.27806429691535,6.416518570022944,149.1423222808726,161.47084892769112,15405.008793050967,641.0910443410991,14891.558826119173,16123.550380514236,6.925784306329054,0.31019876854435496,6.599739349796437,7.217236885218881,0.0,0.0,0.0,0.0,2205461504.0,0.0,2205461504.0,2205461504.0,2279604224.0,0.0,2279604224.0,2279604224.0,0.5293730911324311,0.07986538243054044,0.44840982909374966,0.6080933408613739,,,,,8.595185185185185,0.35659671057339976,8.31,8.995,15471.333333333334,641.8740790321209,14958.0,16191.0,37.21539388475871,2.880173891481851,34.977889027951605,40.46501014198783,1.4962461807013119,0.03566663600266506,1.463541415268665,1.5342759170901494,0.7481230903506559,0.01783331800133253,0.7317707076343325,0.7671379585450747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
