communication_round,dataset,example_count,input_event_count,measured,model,padded_time_bins,predicted,residual,scientific_seed,selected_position,setting
46,shd,476,3422977,1.712950458,event_structure,48940,1.6502726205676295,-0.06267783743237043,27,7,joint
46,shd,384,3096790,1.397304676,event_structure,39616,1.3643774205291512,-0.03292725547084885,27,8,joint
46,shd,342,2529508,1.290690024,event_structure,34618,1.2340864209805025,-0.05660360301949763,27,9,joint
47,shd,334,2671322,1.288771542,event_structure,33874,1.2243302881633777,-0.06444125383662236,27,0,joint
47,shd,321,2612269,1.271742848,event_structure,32861,1.2504426874610433,-0.02130016053895667,27,1,joint
47,shd,355,2918940,1.446727054,event_structure,38373,1.396307004839107,-0.05042004916089282,27,2,joint
47,shd,565,4653617,2.112691419,event_structure,59942,1.9893097102183015,-0.12338170878169841,27,3,joint
47,shd,342,2529508,1.312321894,event_structure,35538,1.2439731091737247,-0.06834878482627538,27,4,joint
47,shd,363,2801406,1.439747478,event_structure,37358,1.364470658129946,-0.07527681987005397,27,5,joint
47,shd,462,3935332,1.723207645,event_structure,47638,1.6454180055894287,-0.07778963941057127,27,6,joint
47,shd,326,2486328,1.302404748,event_structure,33318,1.2162936641063844,-0.08611108389361566,27,7,joint
47,shd,400,3075822,1.549959926,event_structure,42096,1.4554603547703753,-0.09449957122962482,27,8,joint
47,shd,303,2395541,1.170562756,event_structure,30533,1.1354918732368517,-0.03507088276314829,27,9,joint
48,shd,363,2801406,1.374125963,event_structure,36605,1.3562331526823455,-0.01789281031765455,27,0,joint
48,shd,255,1923656,1.024389287,event_structure,27130,1.0648867260216965,0.04049743902169656,27,1,joint
48,shd,400,3075822,1.555472661,event_structure,42272,1.4582960704024872,-0.09717659059751282,27,2,joint
48,shd,321,2612269,1.277426161,event_structure,32976,1.2512699080673455,-0.026156252932654445,27,3,joint
48,shd,462,3935332,1.749475322,event_structure,48626,1.663739987787233,-0.08573533421276713,27,4,joint
48,shd,465,3536620,1.713787959,event_structure,48203,1.6441623965137593,-0.06962556248624074,27,5,joint
48,shd,334,2671322,1.290689084,event_structure,34312,1.228650182643002,-0.062038901356997966,27,6,joint
48,shd,303,2395541,1.16419612,event_structure,30181,1.1336727592543765,-0.03052336074562345,27,7,joint
48,shd,384,3096790,1.421145895,event_structure,40096,1.3711441192045264,-0.0500017757954736,27,8,joint
48,shd,411,3262375,1.501449661,event_structure,42105,1.4367961121515247,-0.0646535488484754,27,9,joint
49,shd,326,2486328,1.299616654,event_structure,33642,1.2193250480179794,-0.08029160598202068,27,0,joint
49,shd,465,3536620,1.6810124,event_structure,47255,1.6266744393224553,-0.054337960677544705,27,1,joint
49,shd,565,4653617,2.132215453,event_structure,60834,2.010360350677715,-0.12185510232228536,27,2,joint
49,shd,255,1923656,1.058972581,event_structure,27223,1.0648715052454332,0.005898924245433257,27,3,joint
49,shd,462,3935332,1.761641983,event_structure,48006,1.6521333154507278,-0.10950866754927224,27,4,joint
49,shd,384,3096790,1.417838067,event_structure,39424,1.36176040251343,-0.05607766448656992,27,5,joint
49,shd,334,2671322,1.279119242,event_structure,33742,1.2230989350771138,-0.056020306922886176,27,6,joint
49,shd,342,2529508,1.318106687,event_structure,35926,1.2485770622556291,-0.06952962474437085,27,7,joint
49,shd,363,2801406,1.384419899,event_structure,36290,1.3530704321290044,-0.03134946687099571,27,8,joint
49,shd,400,3075822,1.530523929,event_structure,42016,1.454183765067036,-0.07634016393296394,27,9,joint
50,shd,334,2671322,1.271608421,event_structure,33200,1.218396848843435,-0.053211572156565135,27,0,joint
50,shd,224,1835566,0.899790371,event_structure,22848,0.9016509123320144,0.0018605413320144093,27,1,joint
50,shd,465,3536620,1.69857672,event_structure,47258,1.6267283983952892,-0.07184832160471077,27,2,joint
50,shd,363,2801406,1.404919506,event_structure,37377,1.3646905007197567,-0.0402290052802432,27,3,joint
50,shd,411,3262375,1.507672034,event_structure,42210,1.4384445278657978,-0.06922750613420225,27,4,joint
50,shd,476,3422977,1.735624949,event_structure,49116,1.653700543831091,-0.08192440516890898,27,5,joint
50,shd,400,3075822,1.575255039,event_structure,43200,1.473849969605804,-0.10140506939419591,27,6,joint
50,shd,321,2612269,1.307537448,event_structure,32996,1.251416579275336,-0.05612086872466393,27,7,joint
50,shd,293,2335184,1.155744045,event_structure,29478,1.0902048328184595,-0.06553921218154057,27,8,joint
50,shd,355,2918940,1.449621541,event_structure,38114,1.3930797703704254,-0.05654177062957455,27,9,joint
51,shd,322,2407095,1.327270141,event_structure,33282,1.250459795713092,-0.076810345286908,27,0,joint
51,shd,255,1923656,1.065910451,event_structure,27545,1.0650208998491904,-0.0008895511508095755,27,1,joint
51,shd,342,2529508,1.308238647,event_structure,35830,1.2474147600584402,-0.060823886941559824,27,2,joint
51,shd,355,2918940,1.439247798,event_structure,38337,1.395852351921829,-0.04339544607817092,27,3,joint
51,shd,565,4653617,2.133007625,event_structure,61257,2.020505376322496,-0.11250224867750402,27,4,joint
51,shd,303,2395541,1.16426855,event_structure,30513,1.135380609528573,-0.028887940471427065,27,5,joint
51,shd,334,2671322,1.267733348,event_structure,33538,1.2212616735969126,-0.046471674403087304,27,6,joint
51,shd,326,2486328,1.307068946,event_structure,33032,1.2137875497021264,-0.09328139629787358,27,7,joint
51,shd,363,2801406,1.370873322,event_structure,36148,1.3517011640049903,-0.01917215799500971,27,8,joint
51,shd,400,3075822,1.562558183,event_structure,42192,1.4570024886243305,-0.10555569437566947,27,9,joint
52,shd,293,2335184,1.160080199,event_structure,29390,1.0897824382440238,-0.07029776075597627,27,0,joint
52,shd,355,2918940,1.475891554,event_structure,38941,1.4037347159578948,-0.07215683804210515,27,1,joint
52,shd,342,2529508,1.327568502,event_structure,35570,1.2443433276925804,-0.08322517430741971,27,2,joint
52,shd,462,3935332,1.763141429,event_structure,48456,1.6605215595586031,-0.1026198694413969,27,3,joint
52,shd,326,2486328,1.266174824,event_structure,33166,1.214941642180813,-0.0512331818191869,27,4,joint
52,shd,384,3096790,1.453664231,event_structure,40544,1.3777406328505908,-0.0759235981494093,27,5,joint
52,shd,303,2395541,1.144198072,event_structure,30120,1.1333878988207262,-0.010810173179273797,27,6,joint
52,shd,476,3422977,1.722503749,event_structure,49136,1.6540918370510491,-0.0684119119489508,27,7,joint
52,shd,321,2612269,1.257379605,event_structure,32419,1.2475237663182268,-0.009855838681773088,27,8,joint
52,shd,224,1835566,0.921580585,event_structure,23648,0.8964308620961408,-0.025149722903859195,27,9,joint
53,shd,476,3422977,1.700347112,event_structure,48116,1.634600754541129,-0.06574635745887103,27,0,joint
53,shd,342,2529508,1.327647029,event_structure,35994,1.2494094644566927,-0.07823756454330733,27,1,joint
53,shd,384,3096790,1.430701756,event_structure,40992,1.3845992826421645,-0.04610247335783546,27,2,joint
53,shd,321,2612269,1.273481855,event_structure,33303,1.2537709555262042,-0.019710899473795784,27,3,joint
53,shd,565,4653617,2.091509164,event_structure,60172,1.9946922855415696,-0.09681687845843046,27,4,joint
53,shd,224,1835566,0.893728593,event_structure,23200,0.899027694125075,0.005299101125075034,27,5,joint
53,shd,411,3262375,1.521197479,event_structure,42320,1.4401858545807622,-0.08101162441923782,27,6,joint
53,shd,322,2407095,1.331088261,event_structure,34088,1.2580424897160087,-0.07304577128399137,27,7,joint
53,shd,334,2671322,1.306280677,event_structure,34262,1.228139133701112,-0.0781415432988879,27,8,joint
53,shd,363,2801406,1.349038883,event_structure,35711,1.347712964112631,-0.001325918887368882,27,9,joint
54,shd,224,1835566,0.912849332,event_structure,23136,0.8994656484317822,-0.01338368356821773,27,0,joint
54,shd,400,3075822,1.539386081,event_structure,42224,1.457519000111291,-0.08186708088870898,27,1,joint
54,shd,342,2529508,1.32139607,event_structure,35708,1.2459595553312317,-0.07543651466876833,27,2,joint
54,shd,384,2739089,1.434176012,event_structure,40384,1.3834374819577393,-0.0507385300422607,27,3,joint
54,shd,476,3422977,1.778394674,event_structure,50092,1.6732041245008435,-0.10519054949915652,27,4,joint
54,shd,462,3935332,1.711190316,event_structure,47854,1.6493436519254,-0.061846664074600044,27,5,joint
54,shd,384,3096790,1.415006089,event_structure,40096,1.3711441192045264,-0.04386196979547363,27,6,joint
54,shd,293,2335184,1.149290179,event_structure,28743,1.08728396868037,-0.06200621031963016,27,7,joint
54,shd,321,2612269,1.257203064,event_structure,33339,1.254059566688536,-0.0031434973114641274,27,8,joint
54,shd,411,3262375,1.484134788,event_structure,40601,1.4147219543655334,-0.0694128336344666,27,9,joint
55,shd,355,2945691,1.586294591,event_structure,39801,1.384985759242742,-0.201308831757258,27,0,joint
55,shd,400,3075822,1.524361949,event_structure,42256,1.4580367403624095,-0.0663252086375905,27,1,joint
55,shd,384,3096790,1.42235779,event_structure,40224,1.3730015780899754,-0.049356211910024594,27,2,joint
55,shd,355,2918940,1.447411192,event_structure,38138,1.3933745255371646,-0.05403666646283534,27,3,joint
55,shd,321,2612269,1.292555715,event_structure,33562,1.255904962995075,-0.03665075200492507,27,4,joint
55,shd,322,2407095,1.282419567,event_structure,33766,1.2548650811657094,-0.027554485834290654,27,5,joint
55,shd,411,3262375,1.4765405,event_structure,41298,1.424586554063148,-0.0519539459368521,27,6,joint
55,shd,476,3422977,1.718977814,event_structure,49720,1.6656731745453586,-0.05330463945464148,27,7,joint
55,shd,303,2395541,1.167573818,event_structure,30290,1.1342042993556296,-0.03336951864437032,27,8,joint
55,shd,363,2801406,1.353447741,event_structure,35935,1.3497142834349525,-0.0037334575650476154,27,9,joint
56,shd,355,2945691,1.487325529,event_structure,38299,1.362594199103099,-0.12473132989690106,27,0,joint
56,shd,384,3096790,1.470902008,event_structure,41024,1.3850989900146011,-0.0858030179853988,27,1,joint
56,shd,293,2335184,1.177313559,event_structure,29372,1.0896984229835418,-0.0876151360164581,27,2,joint
56,shd,411,3262375,1.480564301,event_structure,41104,1.42177597551939,-0.05878832548061008,27,3,joint
56,shd,476,3422977,1.783673669,event_structure,49700,1.6652716367737828,-0.11840203222621715,27,4,joint
56,shd,255,1923656,1.051976938,event_structure,27325,1.0648851341933936,0.012908196193393673,27,5,joint
56,shd,400,3075822,1.577103269,event_structure,43392,1.4771905892143717,-0.09991267978562823,27,6,joint
56,shd,321,2612269,1.283577639,event_structure,33293,1.2536912482993392,-0.029886390700660792,27,7,joint
56,shd,384,2739089,1.460697044,event_structure,40928,1.3916896359681825,-0.06900740803181749,27,8,joint
56,shd,565,4653617,2.078652034,event_structure,60304,1.9977957510404254,-0.0808562829595747,27,9,joint
57,shd,334,2671322,1.248161597,event_structure,33588,1.2217045350344158,-0.026457061965584172,27,0,joint
57,shd,355,2918940,1.465551012,event_structure,38845,1.402446180369643,-0.06310483163035685,27,1,joint
57,shd,224,1835566,0.921531553,event_structure,23648,0.8964308620961408,-0.025100690903859246,27,2,joint
57,shd,363,2801406,1.36412284,event_structure,36709,1.357314689814105,-0.006808150185894979,27,3,joint
57,shd,322,2407095,1.269315954,event_structure,33538,1.252733490471539,-0.016582463528461044,27,4,joint
57,shd,321,2612269,1.271673819,event_structure,33363,1.254253419044801,-0.017420399955199173,27,5,joint
57,shd,465,3536620,1.775709631,event_structure,47746,1.6356237106223253,-0.14008592037767476,27,6,joint
57,shd,400,3075822,1.521027354,event_structure,42096,1.4554603547703753,-0.06556699922962483,27,7,joint
57,shd,565,4653617,2.10973544,event_structure,60307,1.9978664051128092,-0.11186903488719091,27,8,joint
57,shd,384,2739089,1.43299148,event_structure,40160,1.3801523012956514,-0.05283917870434873,27,9,joint
58,shd,293,2335184,1.188030386,event_structure,29595,1.0907961638491344,-0.09723422215086575,27,0,joint
58,shd,400,3075822,1.548623258,event_structure,43088,1.471920314455482,-0.0767029435445179,27,1,joint
58,shd,363,2801406,1.394610644,event_structure,36590,1.3560786786559014,-0.03853196534409853,27,2,joint
58,shd,462,3935332,1.720504449,event_structure,48028,1.6525389269424133,-0.06796552205758677,27,3,joint
58,shd,355,2945691,1.477364466,event_structure,39239,1.376249627840454,-0.10111483815954614,27,4,joint
58,shd,384,2739089,1.437610317,event_structure,40608,1.3867889606236528,-0.050821356376347326,27,5,joint
58,shd,255,1923656,1.051113792,event_structure,27767,1.0653023513548723,0.014188559354872288,27,6,joint
58,shd,411,3262375,1.47857343,event_structure,41597,1.4290140241553653,-0.049559405844634696,27,7,joint
58,shd,355,2918940,1.474364472,event_structure,39045,1.4051455837762292,-0.06921888822377076,27,8,joint
58,shd,384,3096790,1.419243096,event_structure,40192,1.3725351510159856,-0.04670794498401443,27,9,joint
59,shd,565,4653617,2.059879797,event_structure,59798,1.985956043660675,-0.07392375333932488,27,0,joint
59,shd,384,2739089,1.394609683,event_structure,39680,1.373341097960016,-0.021268585039984078,27,1,joint
59,shd,363,2801406,1.390910666,event_structure,36553,1.3556992847311813,-0.03521138126881862,27,2,joint
59,shd,342,2529508,1.325586327,event_structure,35654,1.2453233294747976,-0.08026299752520227,27,3,joint
59,shd,355,2918940,1.471897072,event_structure,39354,1.4094280533086332,-0.062469018691366784,27,4,joint
59,shd,400,3075822,1.602495191,event_structure,43184,1.47357344151692,-0.1289217494830801,27,5,joint
59,shd,384,3096790,1.43539392,event_structure,40352,1.3748809481773359,-0.06051297182266424,27,6,joint
59,shd,303,2395541,1.159994782,event_structure,30560,1.1356435712589397,-0.024351210741060392,27,7,joint
59,shd,322,2407095,1.305136627,event_structure,33476,1.2521711123787345,-0.05296551462126553,27,8,joint
59,shd,293,2335184,1.180561631,event_structure,30176,1.0942223194334382,-0.08633931156656183,27,9,joint
60,shd,462,3935332,1.747513229,event_structure,48344,1.6584159234156575,-0.08909730558434248,27,0,joint
60,shd,224,1835566,0.911650022,event_structure,23328,0.8982027083157815,-0.013447313684218476,27,1,joint
60,shd,334,2671322,1.276853443,event_structure,34002,1.2255558099299018,-0.05129763307009827,27,2,joint
60,shd,255,1923656,1.054902343,event_structure,27577,1.0650526006553527,0.010150257655352712,27,3,joint
60,shd,565,4653617,2.061033275,event_structure,60310,1.997937064540273,-0.06309621045972724,27,4,joint
60,shd,384,3096790,1.387446106,event_structure,39200,1.3587734504488802,-0.028672655551119863,27,5,joint
60,shd,322,2407095,1.287589258,event_structure,33524,1.2526058519352476,-0.034983406064752254,27,6,joint
60,shd,476,3422977,1.742317702,event_structure,49540,1.6620717853143017,-0.08024591668569836,27,7,joint
60,shd,400,3075822,1.506555244,event_structure,42064,1.4549487864046657,-0.05160645759533433,27,8,joint
60,shd,465,3536620,1.740999013,event_structure,47778,1.6362151127193005,-0.1047839002806994,27,9,joint
61,shd,255,1923656,1.027349222,event_structure,26964,1.0649803170352037,0.03763109503520368,27,0,joint
61,shd,293,2335184,1.175452919,event_structure,30190,1.0943146992520703,-0.08113821974792979,27,1,joint
61,shd,326,2486328,1.256066277,event_structure,33434,1.2173557818690064,-0.03871049513099356,27,2,joint
61,shd,465,3536620,1.696334515,event_structure,47361,1.6285864123450153,-0.06774810265498465,27,3,joint
61,shd,321,2612269,1.260189223,event_structure,32973,1.2512479788706825,-0.008941244129317516,27,4,joint
61,shd,355,2918940,1.423204252,event_structure,38352,1.3960415535611208,-0.027162698438879085,27,5,joint
61,shd,303,2395541,1.153480821,event_structure,30248,1.1339960791938735,-0.019484741806126582,27,6,joint
61,shd,400,3075822,1.526573403,event_structure,41440,1.4452251645116982,-0.08134823848830175,27,7,joint
61,shd,224,1835566,0.909360924,event_structure,23328,0.8982027083157815,-0.011158215684218487,27,8,joint
61,shd,334,2671322,1.27330159,event_structure,33644,1.2222062981059416,-0.05109529189405837,27,9,joint
62,shd,462,3935332,1.705438047,event_structure,47706,1.6466489377484503,-0.058789109251549565,27,0,joint
62,shd,384,2739089,1.405600692,event_structure,40640,1.387273091449928,-0.018327600550071876,27,1,joint
62,shd,321,2612269,1.25955474,event_structure,32968,1.2512114716850835,-0.008343268314916497,27,2,joint
62,shd,326,2486328,1.309838374,event_structure,33688,1.2197716664457667,-0.09006670755423318,27,3,joint
62,shd,565,4653617,2.128473372,event_structure,61029,2.0150243791652036,-0.11344899283479659,27,4,joint
62,shd,293,2335184,1.161144676,event_structure,29909,1.0925480394648703,-0.0685966365351296,27,5,joint
62,shd,224,1835566,0.901548274,event_structure,23232,0.8988151086253389,-0.002733165374661173,27,6,joint
62,shd,384,3096790,1.448819049,event_structure,40896,1.3831079360708607,-0.06571111292913923,27,7,joint
62,shd,322,2407095,1.278983218,event_structure,33590,1.2532108845075012,-0.025772333492498856,27,8,joint
62,shd,334,2671322,1.263022789,event_structure,33662,1.2223688664501111,-0.04065392254988898,27,9,joint
63,shd,384,2739089,1.403958811,event_structure,40320,1.3824920454868384,-0.021466765513161734,27,0,joint
63,shd,255,1923656,1.039590285,event_structure,27544,1.0650199577251875,0.02542967272518748,27,1,joint
63,shd,326,2486328,1.297299689,event_structure,33000,1.2135172384071637,-0.08378245059283618,27,2,joint
63,shd,224,1835566,0.903168141,event_structure,22976,0.900635934346349,-0.002532206653650948,27,3,joint
63,shd,384,3096790,1.391533628,event_structure,39712,1.3657053284898844,-0.02582829951011556,27,4,joint
63,shd,334,2671322,1.335959591,event_structure,34708,1.2328568261515809,-0.10310276484841907,27,5,joint
63,shd,465,3536620,1.71683964,event_structure,47840,1.6373637577315732,-0.07947588226842672,27,6,joint
63,shd,293,2335184,1.165360706,event_structure,29468,1.090155862169671,-0.075204843830329,27,7,joint
63,shd,342,2529508,1.300904917,event_structure,35286,1.241118332033274,-0.059786584966726064,27,8,joint
63,shd,355,2945691,1.472699934,event_structure,39661,1.3827708442945195,-0.08992908970548052,27,9,joint
64,shd,321,2612269,1.267009705,event_structure,32876,1.2505490208012198,-0.016460684198780218,27,0,joint
64,shd,384,2739089,1.458919135,event_structure,40768,1.3892228592164981,-0.0696962757835018,27,1,joint
64,shd,411,3262375,1.510471954,event_structure,41979,1.4348358979271865,-0.07563605607281354,27,2,joint
64,shd,293,2335184,1.21134479,event_structure,30053,1.0934302628564891,-0.11791452714351092,27,3,joint
64,shd,462,3935332,1.747400338,event_structure,48002,1.6520596178614468,-0.09534072013855321,27,4,joint
64,shd,326,2486328,1.312377419,event_structure,33856,1.221436547135312,-0.09094087186468802,27,5,joint
64,shd,384,3096790,1.703259956,event_structure,40000,1.3697655308038845,-0.3334944251961154,27,6,joint
64,shd,355,2918940,1.478750034,event_structure,38879,1.4029010146957264,-0.07584901930427357,27,7,joint
64,shd,342,2529508,1.304987574,event_structure,34844,1.236376703337144,-0.0686108706628561,27,8,joint
64,shd,224,1835566,0.932964215,event_structure,22912,0.901134587878186,-0.03182962712181403,27,9,joint
65,shd,355,2918940,1.451913761,event_structure,38259,1.3948739791923481,-0.05703978180765179,27,0,joint
65,shd,363,2801406,1.36443301,event_structure,36694,1.3571575676043386,-0.007275442395661358,27,1,joint
65,shd,293,2335184,1.154989651,event_structure,29007,1.0881722593202259,-0.06681739167977407,27,2,joint
65,shd,565,4653617,2.101074458,event_structure,59617,1.9817586337627997,-0.11931582423720011,27,3,joint
65,shd,322,2407095,1.309423472,event_structure,33512,1.252496748906803,-0.05692672309319691,27,4,joint
65,shd,384,2739089,1.443387336,event_structure,40032,1.3783052499479798,-0.06508208605202026,27,5,joint
65,shd,326,2486328,1.349046903,event_structure,33842,1.2212957949402785,-0.12775110805972156,27,6,joint
65,shd,384,3096790,1.413208645,event_structure,39840,1.367495779808591,-0.04571286519140916,27,7,joint
65,shd,400,3075822,1.549805695,event_structure,41952,1.4531681031474326,-0.09663759185256748,27,8,joint
65,shd,255,1923656,1.067329318,event_structure,27479,1.064965050567988,-0.0023642674320121237,27,9,joint
66,shd,326,2486328,1.30086943,event_structure,33720,1.2200847102760095,-0.0807847197239906,27,0,joint
66,shd,303,2395541,1.199276431,event_structure,31362,1.1409101040615832,-0.0583663269384167,27,1,joint
66,shd,384,2739089,1.44767642,event_structure,40576,1.3863061605106175,-0.06137025948938257,27,2,joint
66,shd,462,3935332,1.759948559,event_structure,48222,1.6561357188815915,-0.10381284011840841,27,3,joint
66,shd,465,3536620,1.761704966,event_structure,47671,1.6342414859174808,-0.12746348008251918,27,4,joint
66,shd,322,2407095,1.356543177,event_structure,34032,1.257476053993762,-0.0990671230062381,27,5,joint
66,shd,384,3096790,1.418695557,event_structure,39680,1.3652612648142082,-0.053434292185791765,27,6,joint
66,shd,321,2612269,1.31299862,event_structure,32699,1.2493244573520323,-0.06367416264796755,27,7,joint
66,shd,476,3422977,1.739886625,event_structure,48332,1.638647845507255,-0.10123877949274496,27,8,joint
66,shd,565,4653617,2.180374377,event_structure,61142,2.0177371285624774,-0.1626372484375227,27,9,joint
67,shd,462,3935332,1.724931387,event_structure,47066,1.6352456364281611,-0.08968575057183892,27,0,joint
67,shd,411,3262375,1.52986488,event_structure,41998,1.4351302302722253,-0.09473464972777479,27,1,joint
67,shd,322,2407095,1.323278254,event_structure,33752,1.2547313406844411,-0.06854691331555895,27,2,joint
67,shd,400,3075822,1.643555678,event_structure,43488,1.478876217556806,-0.16467946044319404,27,3,joint
67,shd,326,2486328,1.351286435,event_structure,34712,1.230717062669088,-0.12056937233091203,27,4,joint
67,shd,255,1923656,1.075543399,event_structure,27318,1.0648831920445616,-0.010660206955438456,27,5,joint
67,shd,565,4653617,2.14977963,event_structure,59739,1.9845856217429843,-0.16519400825701558,27,6,joint
67,shd,355,2918940,1.498787137,event_structure,38878,1.4028876133501225,-0.09589952364987764,27,7,joint
67,shd,334,2671322,1.350011681,event_structure,34072,1.226239001521849,-0.12377267947815107,27,8,joint
67,shd,363,2801406,1.398311391,event_structure,36692,1.3571366467196109,-0.04117474428038914,27,9,joint
68,shd,476,3422977,1.732676392,event_structure,48712,1.6458735348749274,-0.08680285712507252,27,0,joint
68,shd,255,1923656,1.077699479,event_structure,27544,1.0650199577251875,-0.012679521274812533,27,1,joint
68,shd,293,2335184,1.211224856,event_structure,29844,1.0921659128334644,-0.11905894316653565,27,2,joint
68,shd,462,3935332,1.780570032,event_structure,48230,1.6562848092873397,-0.12428522271266029,27,3,joint
68,shd,342,2529508,1.325958256,event_structure,35486,1.2433751875130552,-0.08258306848694486,27,4,joint
68,shd,326,2486328,1.305933778,event_structure,33952,1.2224114837796076,-0.08352229422039237,27,5,joint
68,shd,321,2612269,1.300253763,event_structure,32823,1.2501754207337648,-0.0500783422662352,27,6,joint
68,shd,465,3536620,1.755881216,event_structure,47412,1.6295102852346002,-0.12637093076539974,27,7,joint
68,shd,384,3096790,1.436955225,event_structure,39904,1.368399475622157,-0.06855574937784303,27,8,joint
68,shd,355,2918940,1.477999454,event_structure,38258,1.394861495733128,-0.08313795826687209,27,9,joint
69,shd,342,2529508,1.315914487,event_structure,35354,1.2418779930125483,-0.0740364939874516,27,0,joint
69,shd,355,2918940,1.461557948,event_structure,37939,1.3909573285988532,-0.07060061940114681,27,1,joint
69,shd,321,2612269,1.317479826,event_structure,33211,1.2530452639386285,-0.06443456206137155,27,2,joint
69,shd,476,3422977,1.770998881,event_structure,49224,1.6558177612298985,-0.11518111977010137,27,3,joint
69,shd,293,2335184,1.160137406,event_structure,29124,1.0886242937379729,-0.07151311226202717,27,4,joint
69,shd,363,2801406,1.378167984,event_structure,35902,1.3494137300473499,-0.02875425395265019,27,5,joint
69,shd,255,1923656,1.041288744,event_structure,27633,1.065115300304341,0.02382655630434094,27,6,joint
69,shd,322,2407095,1.30741366,event_structure,33402,1.2515096560103975,-0.05590400398960238,27,7,joint
69,shd,565,4653617,2.169548045,event_structure,60276,1.9971365714109357,-0.17241147358906428,27,8,joint
69,shd,384,2739089,1.44998129,event_structure,40800,1.389713596691787,-0.06026769330821291,27,9,joint
70,shd,462,3935332,1.806572006,event_structure,49004,1.6709916287063233,-0.13558037729367656,27,0,joint
70,shd,322,2407095,1.308988952,event_structure,33690,1.2541435287824747,-0.05484542321752528,27,1,joint
70,shd,400,3075822,1.584148921,event_structure,42096,1.4554603547703753,-0.12868856622962466,27,2,joint
70,shd,334,2671322,1.333032649,event_structure,34262,1.228139133701112,-0.10489351529888791,27,3,joint
70,shd,342,2529508,1.337606207,event_structure,35346,1.241788209353861,-0.09581799764613907,27,4,joint
70,shd,384,3096790,1.45086463,event_structure,39744,1.3661508152562956,-0.08471381474370454,27,5,joint
70,shd,355,2918940,1.47290178,event_structure,38396,1.3965984976752752,-0.07630328232472472,27,6,joint
70,shd,384,2739089,1.495226094,event_structure,41312,1.397741757124158,-0.09748433687584201,27,7,joint
70,shd,293,2335184,1.195250766,event_structure,30285,1.0949534936488599,-0.10029727235114017,27,8,joint
70,shd,565,4653617,2.112071173,event_structure,59840,1.9869328931304215,-0.12513827986957837,27,9,joint
71,shd,334,2671322,1.312962012,event_structure,33950,1.2250542260807746,-0.08790778591922543,27,0,joint
71,shd,255,1923656,1.038252304,event_structure,27005,1.0649492194963281,0.026696915496328133,27,1,joint
71,shd,224,1835566,0.936734697,event_structure,23424,0.8976279785748682,-0.0391067184251318,27,2,joint
71,shd,400,3075822,1.559503318,event_structure,41840,1.4514027670345442,-0.10810055096545579,27,3,joint
71,shd,321,2612269,1.277154974,event_structure,33077,1.252019046598484,-0.025135927401516156,27,4,joint
71,shd,565,4653617,2.096911973,event_structure,60541,2.0033938588011866,-0.0935181141988135,27,5,joint
71,shd,411,3262375,1.505102376,event_structure,41600,1.4290590281279911,-0.07604334787200884,27,6,joint
71,shd,355,2918940,1.480738782,event_structure,38628,1.3995829123507795,-0.0811558696492205,27,7,joint
71,shd,363,2801406,1.399233413,event_structure,35630,1.3470118486573925,-0.052221564342607385,27,8,joint
71,shd,293,2335184,1.186123009,event_structure,29436,1.0900008270431236,-0.09612218195687627,27,9,joint
72,shd,565,4653617,2.124773117,event_structure,60635,2.005623376688618,-0.11914974031138215,27,0,joint
72,shd,400,3075822,1.598150068,event_structure,43024,1.4708240070678107,-0.12732606093218934,27,1,joint
72,shd,322,2407095,1.343345369,event_structure,33854,1.255714204396889,-0.08763116460311093,27,2,joint
72,shd,342,2529508,1.310724177,event_structure,35506,1.2436046167126689,-0.06711956028733113,27,3,joint
72,shd,363,2801406,1.377104072,event_structure,36318,1.353344603210009,-0.023759468789991134,27,4,joint
72,shd,334,2671322,1.29634211,event_structure,33648,1.2222423703780443,-0.07409973962195582,27,5,joint
72,shd,293,2335184,1.207848871,event_structure,29474,1.0901852147590292,-0.11766365624097075,27,6,joint
72,shd,465,3536620,1.759100501,event_structure,48262,1.6452791536227203,-0.11382134737727978,27,7,joint
72,shd,321,2612269,1.292024899,event_structure,32816,1.2501265181748744,-0.04189838082512565,27,8,joint
72,shd,326,2486328,1.294500232,event_structure,33350,1.2165840557044225,-0.07791617629557757,27,9,joint
73,shd,255,1923656,1.037970326,event_structure,27446,1.0649419643683373,0.02697163836833738,27,0,joint
73,shd,224,1835566,0.917852096,event_structure,23008,0.9003931880941458,-0.017458907905854137,27,1,joint
73,shd,363,2801406,1.421233446,event_structure,37024,1.3607013464367697,-0.06053209956323036,27,2,joint
73,shd,384,2739089,1.473820128,event_structure,41312,1.397741757124158,-0.07607837087584213,27,3,joint
73,shd,465,3536620,1.723554416,event_structure,47851,1.6375679350089882,-0.0859864809910118,27,4,joint
73,shd,303,2395541,1.182350777,event_structure,29978,1.13276019001181,-0.049590586988189855,27,5,joint
73,shd,411,3262375,1.518300053,event_structure,41810,1.432237648962973,-0.08606240403702703,27,6,joint
73,shd,355,2918940,1.448792485,event_structure,38113,1.3930675080668342,-0.055724976933165804,27,7,joint
73,shd,565,4653617,2.122525843,event_structure,60887,2.0116258372339866,-0.11090000576601344,27,8,joint
73,shd,400,3075822,1.561244014,event_structure,41552,1.4469346712413342,-0.11430934275866567,27,9,joint
74,shd,384,2739089,1.447146127,event_structure,40704,1.3882453326883066,-0.05890079431169326,27,0,joint
