absolute_error_seconds,dataset,model
0.27078218899999995,ssc,constant
0.04248867300000003,ssc,constant
0.5624844620000002,ssc,constant
0.33922693999999987,ssc,constant
0.5809292820000003,ssc,constant
0.7121198150000001,ssc,constant
0.11857268700000012,ssc,constant
1.138979781,ssc,constant
0.5734420040000001,ssc,constant
0.5974799940000002,ssc,constant
0.09997924700000005,ssc,constant
0.7783025639999999,ssc,constant
0.7042172690000001,ssc,constant
0.5878167299999999,ssc,constant
1.157973812,ssc,constant
0.5209960039999999,ssc,constant
0.24807719800000005,ssc,constant
0.9947984830000001,ssc,constant
0.30340014100000023,ssc,constant
0.708263469,ssc,constant
0.481480546,ssc,constant
0.5752919860000001,ssc,constant
0.5720358370000003,ssc,constant
0.7133673820000002,ssc,constant
0.13266306900000013,ssc,constant
0.331911434,ssc,constant
0.6060832969999999,ssc,constant
0.6137124949999999,ssc,constant
0.5167495129999999,ssc,constant
0.5658857170000002,ssc,constant
0.167522261,ssc,constant
0.48829608699999993,ssc,constant
0.06127023899999995,ssc,constant
0.3824572610000001,ssc,constant
0.6861714720000001,ssc,constant
0.5874637029999998,ssc,constant
0.25883488100000007,ssc,constant
0.6063325090000002,ssc,constant
0.8080968430000002,ssc,constant
0.13086333699999986,ssc,constant
1.0213225369999999,ssc,constant
0.22646561500000018,ssc,constant
0.7014475430000002,ssc,constant
0.06734124999999991,ssc,constant
0.3645480219999999,ssc,constant
0.5665091290000002,ssc,constant
0.800636492,ssc,constant
1.163217974,ssc,constant
0.5280346679999999,ssc,constant
0.582158349,ssc,constant
1.1577896859999999,ssc,constant
0.13125877900000016,ssc,constant
0.5826012520000001,ssc,constant
0.34694286900000004,ssc,constant
0.23394654399999992,ssc,constant
1.1691915670000002,ssc,constant
0.7259626980000002,ssc,constant
0.15856710600000024,ssc,constant
0.040750405999999906,ssc,constant
1.164473668,ssc,constant
0.5818458900000001,ssc,constant
0.7080867480000002,ssc,constant
0.7031789250000002,ssc,constant
0.12664940700000016,ssc,constant
0.8151855190000001,ssc,constant
0.5759085890000002,ssc,constant
0.6165217290000002,ssc,constant
0.33527284000000024,ssc,constant
0.41011040499999996,ssc,constant
0.48171151999999995,ssc,constant
0.15871933800000027,ssc,constant
1.0233196720000002,ssc,constant
0.04765608399999999,ssc,constant
0.8005725640000001,ssc,constant
0.6647927910000002,ssc,constant
0.222611141,ssc,constant
1.110781203,ssc,constant
0.6069306100000003,ssc,constant
0.16482911600000016,ssc,constant
1.038490337,ssc,constant
0.7278194380000003,ssc,constant
0.5919832420000002,ssc,constant
0.06805676900000002,ssc,constant
0.5976690899999999,ssc,constant
0.5770937899999999,ssc,constant
0.503719134,ssc,constant
0.1371825830000002,ssc,constant
0.4899787150000001,ssc,constant
0.769707546,ssc,constant
0.40431809200000024,ssc,constant
0.5575050430000001,ssc,constant
0.05113476299999986,ssc,constant
0.05547898299999998,ssc,constant
0.48628704200000006,ssc,constant
0.11393943299999987,ssc,constant
0.13357638800000005,ssc,constant
0.5136177689999999,ssc,constant
0.24551126899999987,ssc,constant
0.27174352600000007,ssc,constant
0.5455678047237438,shd,size
0.059721229498079786,shd,size
0.044448103113473136,shd,size
0.09356036502426224,shd,size
0.015115243312090687,shd,size
0.0376706801887734,shd,size
0.01845760466971269,shd,size
0.06860876305431929,shd,size
0.0689332853678497,shd,size
0.020278110471479094,shd,size
0.08654220625504871,shd,size
0.07960304936784968,shd,size
0.008675891886526843,shd,size
0.1002852552728617,shd,size
0.0393652096697128,shd,size
0.05111405508514433,shd,size
0.015866790471479097,shd,size
0.020818171496351567,shd,size
0.12161066502426232,shd,size
0.0006892356879093509,shd,size
0.0026626490886005882,shd,size
0.13203864502426232,shd,size
0.018022223669712734,shd,size
0.12866921962184286,shd,size
0.10022092325504883,shd,size
0.1389168677237438,shd,size
0.062310368367849644,shd,size
0.1102151012728616,shd,size
0.00573086947147905,shd,size
0.10681348136784963,shd,size
0.12010626825504866,shd,size
0.044158498669712776,shd,size
0.008124643496351558,shd,size
0.13847143162184272,shd,size
0.10388151327286166,shd,size
0.005131503914855617,shd,size
0.05226037236784964,shd,size
0.02265922681122645,shd,size
0.05740831315314776,shd,size
0.0154652368865269,shd,size
0.09423460462184274,shd,size
0.041983587367849795,shd,size
0.008235649312090532,shd,size
0.08320541049807972,shd,size
0.04833489536784974,shd,size
0.029102045496351536,shd,size
0.11216577102426228,shd,size
0.03538501691139939,shd,size
0.08502116225504874,shd,size
0.08975543505431927,shd,size
0.03789635152852089,shd,size
0.008431872669712792,shd,size
0.060817093723743776,shd,size
0.04695243136784977,shd,size
0.26059901717635414,shd,size
0.07063856705431926,shd,size
0.016139581272861525,shd,size
0.06302624108514432,shd,size
0.010651130367849815,shd,size
0.03436333881122655,shd,size
0.04182820608514426,shd,size
0.15367635802426216,shd,size
0.2531497811763539,shd,size
0.0725606712728617,shd,size
0.09770341105431923,shd,size
0.0009372291134730482,shd,size
0.031091261471479115,shd,size
0.04733440736784966,shd,size
0.02425023433028728,shd,size
0.11486238972374374,shd,size
0.002618517153147648,shd,size
0.31896764336784966,shd,size
0.11155758462184284,shd,size
0.044348854811226524,shd,size
0.10230756505431926,shd,size
0.08687567925504869,shd,size
0.08035700527286171,shd,size
0.03929741336784964,shd,size
0.09602662627286174,shd,size
0.2696397091763538,shd,size
0.07325605005431923,shd,size
0.08136092872374379,shd,size
0.08841214236784967,shd,size
0.0037288671134732,shd,size
0.008486430911399445,shd,size
0.3199858651763541,shd,size
0.030559642498079853,shd,size
0.15365394902426233,shd,size
0.06309583927286155,shd,size
0.02358342108514444,shd,size
0.04908874849807976,shd,size
0.09333942427286157,shd,size
0.11193712762184282,shd,size
0.1618331992550488,shd,size
0.01910060049635165,shd,size
0.08026097336784965,shd,size
0.27256933717635423,shd,size
0.0028610208112265223,shd,size
0.12690254627286168,shd,size
0.00011106411347316936,shd,size
0.05329271449807971,shd,size
0.0056790051887734005,shd,size
0.07776629272374369,shd,size
0.09742444202426226,shd,size
0.020493381085144424,shd,size
0.02102124852852083,shd,size
0.021836703113473188,shd,size
0.057559296272861715,shd,size
0.03094935136784982,shd,size
0.08478116825504878,shd,size
0.05216413672374376,shd,size
0.07247939727286168,shd,size
0.05051021949807977,shd,size
0.15488259302426233,shd,size
0.1431832806218427,shd,size
0.0037703479113995186,shd,size
0.042858987669712745,shd,size
0.0794535043678497,shd,size
0.007779105471479086,shd,size
0.0029329938865267913,shd,size
0.02587537568790932,shd,size
0.009092515471479157,shd,size
0.06505905827286163,shd,size
0.2577518581763538,shd,size
0.14626426462184283,shd,size
0.04190803515314778,shd,size
0.09794040527286163,shd,size
0.012819718113473044,shd,size
0.02831648136784981,shd,size
0.022417230088600526,shd,size
0.09374712427286158,shd,size
0.268201226176354,shd,size
0.12177493125504868,shd,size
0.011389651085144337,shd,size
0.09852339727286163,shd,size
0.09221438936784976,shd,size
0.08357399805431931,shd,size
0.2299900340242622,shd,size
0.006215608911399384,shd,size
0.12075230472374376,shd,size
0.028879323496351583,shd,size
0.021488254471479173,shd,size
0.11812297427286156,shd,size
0.04134703318877353,shd,size
0.10709209062184266,shd,size
0.07481601127286153,shd,size
0.059864653085144326,shd,size
0.03642400536784973,shd,size
0.05069729005431922,shd,size
0.006922457669712667,shd,size
0.043268987498079836,shd,size
0.07943878236784974,shd,size
0.16403915202426234,shd,size
0.010538918669712682,shd,size
0.01625079011347319,shd,size
0.12301202772374387,shd,size
0.06239311305431927,shd,size
0.07605127736784967,shd,size
0.01745278791139948,shd,size
0.07277010827286157,shd,size
0.040380522367849725,shd,size
0.14372384862184284,shd,size
0.02663699049807966,shd,size
0.02008718568790946,shd,size
0.08071561115314774,shd,size
0.09602252827286173,shd,size
0.07773983172374366,shd,size
0.11053823225504877,shd,size
0.031377963811226595,shd,size
0.29207833517635384,shd,size
0.07275942449635164,shd,size
0.10000569927286174,shd,size
0.021401706085144356,shd,size
0.07883758227286153,shd,size
0.07132878005431931,shd,size
0.06304345136784972,shd,size
0.11445604902426232,shd,size
0.010763865471479006,shd,size
0.1268168667237437,shd,size
0.007952355669712752,shd,size
0.07803777405431922,shd,size
0.009499167188773416,shd,size
0.15636633962184265,shd,size
0.26648763417635424,shd,size
0.05869383208514445,shd,size
0.10332806325504884,shd,size
0.045295545088600564,shd,size
0.12987053802426218,shd,size
0.03860097315314781,shd,size
0.018740204669712712,shd,size
0.10852696836784981,shd,size
0.07076926525504867,shd,size
0.1741354726218427,shd,size
0.11960508172374373,shd,size
0.07989843205431924,shd,size
0.2724666201763539,shd,size
0.04232047849807974,shd,size
0.031051501669712822,shd,size
0.0015107294963516704,shd,size
0.09506747727286169,shd,size
0.08966559505431926,shd,size
0.0681136063678498,shd,size
0.17747849862184273,shd,size
0.03407607618877351,shd,size
0.005477760669712728,shd,size
0.09467830327286153,shd,size
0.06600657315314784,shd,size
0.016136352471479043,shd,size
0.01666848688652678,shd,size
0.08285381027286154,shd,size
0.0038706744963517004,shd,size
0.02095569647147899,shd,size
0.0888062202550488,shd,size
0.13731279772374383,shd,size
0.014869694367849684,shd,size
0.03452135415314772,shd,size
0.017117297669712705,shd,size
0.0191972956879094,shd,size
0.02985273781122655,shd,size
0.07326239405431922,shd,size
0.0010952131887733696,shd,size
0.05874728349635161,shd,size
0.06398202236784978,shd,size
0.14182245172374386,shd,size
0.011005865886526855,shd,size
0.06642897336784981,shd,size
0.023361798528520827,shd,size
0.06892751905431926,shd,size
0.0087094480851444,shd,size
0.032453851153147806,shd,size
0.014724903669712797,shd,size
0.07583191249807975,shd,size
0.0416642611531477,shd,size
0.006747763471478985,shd,size
0.020823865496351734,shd,size
0.28227964817635387,shd,size
0.027205002687909374,shd,size
0.11520742427286157,shd,size
0.051290206811226424,shd,size
0.08795010527286173,shd,size
0.02669182466971276,shd,size
0.14941265325504882,shd,size
0.1019380640242622,shd,size
0.014995797471479166,shd,size
0.07239769536784979,shd,size
0.008680504113473209,shd,size
0.04026461415314775,shd,size
0.25174739717635397,shd,size
0.06184471305431927,shd,size
0.024789051085144287,shd,size
0.06254594615314768,shd,size
0.050502071498079726,shd,size
0.16971376302426222,shd,size
0.014557216632150372,shd,size
0.08592358005431922,shd,size
0.27113161217635406,shd,size
0.04193776252852088,shd,size
0.026412057669712663,shd,size
0.11284161827286154,shd,size
0.12011994062184272,shd,size
0.024915059085144353,shd,size
0.028709091669712805,shd,size
0.05868103468790942,shd,size
0.11464749436784971,shd,size
0.02911309547147911,shd,size
0.1265967196218427,shd,size
0.12942737302426233,shd,size
0.321414028176354,shd,size
0.09095152605431922,shd,size
0.046395075886526804,shd,size
0.022064381687909362,shd,size
0.008859537669712703,shd,size
0.052745851113473075,shd,size
0.0037258429148556704,shd,size
0.021503414153147826,shd,size
0.0104741703678497,shd,size
0.12176926025504886,shd,size
0.0795550652728616,shd,size
0.11341151605431932,shd,size
0.0021725719113994124,shd,size
0.02321448291139938,shd,size
0.14468989862184278,shd,size
0.2309688991763541,shd,size
0.009095199528520892,shd,size
0.09012718025504873,shd,size
0.03253086815314776,shd,size
0.05171831849635167,shd,size
0.06788764881122655,shd,size
0.01441712708514431,shd,size
0.07289469905431922,shd,size
0.08747793472374377,shd,size
0.011859069088600682,shd,size
0.0015460116879093544,shd,size
0.034407950498079654,shd,size
0.02263074311347313,shd,size
0.15292129162184276,shd,size
0.08637337027286174,shd,size
0.07768119825504871,shd,size
0.044152358153147775,shd,size
0.01161564747147903,shd,size
0.030003861367849716,shd,size
0.009092462312090488,shd,size
0.04091339415314765,shd,size
0.042439859367849664,shd,size
0.04860803449807971,shd,size
0.04063346581122662,shd,size
0.022178813496351646,shd,size
0.02803912811347309,shd,size
0.12001639262184272,shd,size
0.08556205927286165,shd,size
0.001877328471479034,shd,size
0.029490687687909523,shd,size
0.14614092402426215,shd,size
0.06115204905431926,shd,size
0.009224168088600493,shd,size
0.13687555025504872,shd,size
0.0027465191134732336,shd,size
0.051361743153147676,shd,size
0.060264677367849684,shd,size
0.08962242927286157,shd,size
0.07465303472374374,shd,size
0.008257107312090506,shd,size
0.04709780666971275,shd,size
0.0909169474963516,shd,size
0.07503697849807978,shd,size
0.24422227717635403,shd,size
0.08654225525504877,shd,size
0.014468582113473127,shd,size
0.007203005528520823,shd,size
0.08890615702426219,shd,size
0.025781308669712732,shd,size
0.1057043372550488,shd,size
0.21865960717635424,shd,size
0.01563820588652698,shd,size
0.029494224811226433,shd,size
0.09929697372374369,shd,size
0.07965715827286157,shd,size
0.02667851691139944,shd,size
0.08328232127286173,shd,size
0.013086643632150174,shd,size
0.05507788436784966,shd,size
0.06652066227286157,shd,size
0.013523097669712714,shd,size
0.047032123498079725,shd,size
0.08255053027286152,shd,size
0.13257258472374378,shd,size
0.061874523153147676,shd,size
0.07424395025504871,shd,size
0.04536016036784973,shd,size
0.009341008886526891,shd,size
0.02662516166971285,shd,size
0.0015269688112264923,shd,size
0.02350530547147911,shd,size
0.0038224659148555773,shd,size
0.06618971449635169,shd,size
0.033317402498079796,shd,size
0.21964288017635392,shd,size
0.11433071902426217,shd,size
0.020034478911399534,shd,size
0.0178186171134731,shd,size
0.056262174153147715,shd,size
0.08020360827286166,shd,size
0.048738350914855566,shd,size
0.011049847113473232,shd,size
0.005149659312090549,shd,size
0.046014639367849774,shd,size
0.02048835336784971,shd,size
0.0683390312550487,shd,size
0.05784035349807981,shd,size
0.0776134580543193,shd,size
0.09590874436784969,shd,size
0.01022531168790941,shd,size
0.04941337627286169,shd,size
0.10948422425504867,shd,size
0.0874689047237438,shd,size
0.0029368568112264626,shd,size
0.03924958849807969,shd,size
0.09080404262184283,shd,size
0.009264897113473225,shd,size
0.09091376702426235,shd,size
0.09078985149635166,shd,size
0.046111029085144306,shd,size
0.09215816225504869,shd,size
0.0462289714714792,shd,size
0.16799751462184265,shd,size
0.14297323002426232,shd,size
0.09211539536784974,shd,size
0.015467505113473168,shd,size
0.07552531927286155,shd,size
0.053468932367849664,shd,size
0.06973294227286164,shd,size
0.09213990072374378,shd,size
0.11362745625504878,shd,size
0.023109795153147816,shd,size
0.026976985687909405,shd,size
0.26217448717635383,shd,size
0.053669434113473136,shd,size
0.09322269936784977,shd,size
0.03090367049807985,shd,size
0.03552765066971264,shd,size
0.27522301517635395,shd,size
0.10254226027286162,shd,size
0.13262427272374366,shd,size
0.018380732886526863,shd,size
0.13131193462184276,shd,size
0.13831125427286173,shd,size
0.01431208708514431,shd,size
0.0666410123678498,shd,size
0.014313534687909524,shd,size
0.013736420188773524,shd,size
0.020615454471479167,shd,size
0.03282349749807967,shd,size
0.16081326562184284,shd,size
0.05327978536784972,shd,size
0.038336000669712655,shd,size
0.15090700625504883,shd,size
0.01644899808514433,shd,size
0.08420857136784976,shd,size
0.0640966191531478,shd,size
0.033817795312090615,shd,size
0.021183022669712726,shd,size
0.1061809263678497,shd,size
0.12837091362184272,shd,size
0.12383670172374384,shd,size
0.0077159394963517425,shd,size
0.006974554811226552,shd,size
0.021562599471478983,shd,size
0.023324230085144393,shd,size
0.0004593411134732328,shd,size
0.05047800205431929,shd,size
0.13272343562184274,shd,size
0.06426647536784968,shd,size
0.05670696315314783,shd,size
0.10096289927286173,shd,size
0.020745901088600638,shd,size
0.022382666471479018,shd,size
0.0005296243120906929,shd,size
0.15541381602426219,shd,size
0.13085069172374375,shd,size
0.12622722725504887,shd,size
0.015620675088600544,shd,size
0.03638132215314771,shd,size
0.3015233351763542,shd,size
0.14768305202426224,shd,size
0.12553499936784962,shd,size
0.033274382188773544,shd,size
0.09862234527286162,shd,size
0.1281778813678498,shd,size
0.06870820733028715,shd,size
0.015131949496351549,shd,size
0.08022465249635169,shd,size
0.029002426669712644,shd,size
0.09379959502426227,shd,size
0.09756494750192024,shd,size
0.08090368872374376,shd,size
0.08300336905431926,shd,size
0.11665828027286174,shd,size
0.09916814462184265,shd,size
0.015886177367849807,shd,size
0.01063003991485556,shd,size
0.01068228911347302,shd,size
0.0246783548112266,shd,size
0.07207364927286153,shd,size
0.26724512817635393,shd,size
0.011001830085144437,shd,size
0.063227840471479,shd,size
0.11269123902426226,shd,size
0.004817149687909472,shd,size
0.09450824925504886,shd,size
0.05135871049807972,shd,size
0.002393674528520906,shd,size
0.04573335766971276,shd,size
0.1000209842550488,shd,size
0.018995041811226576,shd,size
0.13895891602426236,shd,size
0.1025717157237438,shd,size
0.008764747113473081,shd,size
0.05772534649807981,shd,size
0.03972739636784972,shd,size
0.043431914153147844,shd,size
0.0020290556879094535,shd,size
0.06979615672374373,shd,size
0.2867691621763542,shd,size
0.011150063669712829,shd,size
0.15112557702426233,shd,size
0.03641956836784965,shd,size
0.02033458911347319,shd,size
0.016786623085144337,shd,size
0.007900261471479153,shd,size
0.07507225225504865,shd,size
0.02784541011347308,shd,size
0.09279990905431923,shd,size
0.0873604767237437,shd,size
0.028399868471479017,shd,size
0.04965428715314779,shd,size
0.12184263562184272,shd,size
0.11980336225504873,shd,size
0.01111624518877341,shd,size
0.06384463049635158,shd,size
0.07496813627286159,shd,size
0.030615659088600644,shd,size
0.004212193669712816,shd,size
0.00691858308514437,shd,size
0.06459439327286165,shd,size
0.2875613341763539,shd,size
0.05765291649807969,shd,size
0.0317204831134732,shd,size
0.009481347687909425,shd,size
0.005646315528520907,shd,size
0.1071065062550487,shd,size
0.0595084764963516,shd,size
0.10123814927286157,shd,size
0.026248438085144432,shd,size
0.15262502302426229,shd,size
0.03141277431209066,shd,size
0.07224573236784981,shd,size
0.07772339449807975,shd,size
0.10872143562184267,shd,size
0.039041597811226625,shd,size
0.07100969505431931,shd,size
0.08656479862184274,shd,size
0.026326965085144316,shd,size
0.049283257367849664,shd,size
0.02293934781122653,shd,size
0.2460628731763541,shd,size
0.0988616870543193,shd,size
0.06317973215314776,shd,size
0.03443377908860068,shd,size
0.006826845886526822,shd,size
0.027480754528520945,shd,size
0.0797409480543193,shd,size
0.08393440425504872,shd,size
0.02007600608514437,shd,size
0.05275751336784973,shd,size
0.1646123606218428,shd,size
0.10067391002426218,shd,size
0.03358759036784975,shd,size
0.07029849649635156,shd,size
0.03921813881122649,shd,size
0.026117041153147724,shd,size
0.21164118627286155,shd,size
0.06891027225504875,shd,size
0.040939291367849684,shd,size
0.07275778727286153,shd,size
0.003865487811226531,shd,size
0.014234914911399388,shd,size
0.018522753153147775,shd,size
0.1051955006218428,shd,size
0.054347648498079826,shd,size
0.02307189652852082,shd,size
0.11267212427286166,shd,size
0.08948350936784966,shd,size
0.04227511649635174,shd,size
0.02254655415314777,shd,size
0.16989135562184265,shd,size
0.018145706669712824,shd,size
0.12165159225504873,shd,size
0.012843563811226533,shd,size
0.07927854536784973,shd,size
0.23320574317635412,shd,size
0.05129223411347317,shd,size
0.09089760727286156,shd,size
0.07105872705431926,shd,size
0.012396797528520853,shd,size
0.027338527911399346,shd,size
0.02474738381122643,shd,size
0.16449338772374378,shd,size
0.06557567725504887,shd,size
0.26428914917635415,shd,size
0.051572981367849824,shd,size
0.03155828949635153,shd,size
0.09317158125504865,shd,size
0.018091006471478988,shd,size
0.10998804302426235,shd,size
0.10271106127286167,shd,size
0.05619181836784981,shd,size
0.01900885266971275,shd,size
0.020555683153147708,shd,size
0.09971106727286161,shd,size
0.03782459736784971,shd,size
0.21443350617635382,shd,size
0.013191184367849829,shd,size
0.014391028471478995,shd,size
0.024266263085144235,shd,size
0.0972436672728616,shd,size
0.1470435142550488,shd,size
0.05397542136784983,shd,size
0.0619266844980797,shd,size
0.008482145088600568,shd,size
0.03902704449635164,shd,size
0.1369968230242622,shd,size
0.08094025805431926,shd,size
0.02260038811347309,shd,size
0.015220301669712777,shd,size
0.21558698417635425,shd,size
0.0060276073678497966,shd,size
0.009065223911399523,shd,size
0.12853538862184277,shd,size
0.05110356725504883,shd,size
0.1297827697237437,shd,size
0.042773422669712735,shd,size
0.0441357564963516,shd,size
0.04152132131209063,shd,size
0.08511827172374375,shd,size
0.0362319798112265,shd,size
0.04855084727286152,shd,size
0.06844064549807971,shd,size
0.07112172625504876,shd,size
0.08322935605431925,shd,size
0.02615224111347314,shd,size
0.09492164102426215,shd,size
0.024182193367849658,shd,size
0.03686646281122652,shd,size
0.012250775687909332,shd,size
0.2830270811763542,shd,size
0.058443999496351706,shd,size
0.09104200605431922,shd,size
0.06740055036784964,shd,size
0.017671263911399393,shd,size
0.03643104211347303,shd,size
0.022540312367849813,shd,size
0.030532359669712683,shd,size
0.00028790931209066173,shd,size
0.08942213905431928,shd,size
0.01011512936784964,shd,size
0.03650575988652682,shd,size
0.10562339672374366,shd,size
0.05422796949635167,shd,size
0.00041514691485566857,shd,size
0.09804652927286162,shd,size
0.02941149781122654,shd,size
0.07750063636784965,shd,size
0.05245420715314775,shd,size
0.008243885496351577,shd,size
0.1368839320242623,shd,size
0.01478982068790935,shd,size
0.32184145736784964,shd,size
0.10409662927286156,shd,size
0.003667510085144432,shd,size
0.05962606505431922,shd,size
0.07726035627286154,shd,size
0.012086627528520966,shd,size
0.06459902449635169,shd,size
0.25562816717635384,shd,size
0.012768990088600551,shd,size
0.06196883736784975,shd,size
0.05145930468790949,shd,size
0.031790146367849825,shd,size
0.09435401825504885,shd,size
0.002793326669712659,shd,size
0.00328183168790952,shd,size
0.022645035498079835,shd,size
0.0662579213678498,shd,size
0.14943215302426216,shd,size
0.1504887227237437,shd,size
0.05988869508860062,shd,size
0.03727705836784967,shd,size
0.01657741718877337,shd,size
0.12610431162184277,shd,size
0.33492808617635417,shd,size
0.11441498102426229,shd,size
0.07184713315314784,shd,size
0.026623772088600672,shd,size
0.18810400125504878,shd,size
0.053698836687909424,shd,size
0.005420754330287325,shd,size
0.30433333917635386,shd,size
0.12413373227286173,shd,size
0.050557849886526895,shd,size
0.021791753471479103,shd,size
0.11889407862184265,shd,size
0.00757683433028733,shd,size
0.008363819496351566,shd,size
0.17005362602426222,shd,size
0.024638192085144395,shd,size
0.008346179687909405,shd,size
0.003832560188773426,shd,size
0.14466497272374368,shd,size
0.055536726367849676,shd,size
0.10334604927286173,shd,size
0.014594423085144248,shd,size
0.08690454327286168,shd,size
0.021058623188773495,shd,size
0.15721656762184266,shd,size
0.0594512694963516,shd,size
0.0016483464714791562,shd,size
0.028833900669712698,shd,size
0.010759178088600496,shd,size
0.324101754176354,shd,size
0.06856279136784971,shd,size
0.19605560002426214,shd,size
0.012334470088600558,shd,size
0.1286972442550487,shd,size
0.033578817886526835,shd,size
0.03628614308514444,shd,size
0.06944613136784983,shd,size
0.09824837527286157,shd,size
0.11380759536784968,shd,size
0.024337909496351617,shd,size
0.26662488217635394,shd,size
0.013508180886526944,shd,size
0.03187034066971273,shd,size
0.05585558305431926,shd,size
0.10405164125504873,shd,size
0.019266228811226416,shd,size
0.2514656821763541,shd,size
0.047084629153147706,shd,size
0.1060853772728616,shd,size
0.022713775471479014,shd,size
0.03346566649635174,shd,size
0.2793268261763542,shd,size
0.1426983912550488,shd,size
0.046690887088600475,shd,size
0.009404113085144328,shd,size
0.0005844344714791561,shd,size
0.0031117211134730205,shd,size
0.011739804496351702,shd,size
0.1478842577237438,shd,size
0.004396303811226465,shd,size
0.0030873663120905004,shd,size
0.0321523186697128,shd,size
0.07473818405431931,shd,size
0.0447138084714791,shd,size
0.09240162936784979,shd,size
0.1123381727237438,shd,size
0.03957068949807985,shd,size
0.06028230615314767,shd,size
0.07413908027286165,shd,size
0.27707955217635405,shd,size
0.10579233725504866,shd,size
0.06572762836784962,shd,size
0.15852851402426227,shd,size
0.031352041471479186,shd,size
0.23525026917635383,shd,size
0.05886867736784973,shd,size
0.05455269115314776,shd,size
0.0022308568865267997,shd,size
0.00782260250192035,shd,size
0.12937899025504884,shd,size
0.14052721772374377,shd,size
0.09852989672374379,shd,size
0.0672153882550488,shd,size
0.15987478002426214,shd,size
0.04346632849635168,shd,size
0.07621893805431923,shd,size
0.24356195127286173,shd,size
0.03083508188652684,shd,size
0.03585878533028719,shd,size
0.10996497936784966,shd,size
0.1536594436218428,shd,size
0.07750028705431922,shd,size
0.15871552902426234,shd,size
0.06153830108860059,shd,size
0.10367364227286169,shd,size
0.10522541236784977,shd,size
0.08007965515314774,shd,size
0.031042575687909357,shd,size
0.09838963336784978,shd,size
0.06183430349635155,shd,size
0.10181647508514424,shd,size
0.030528884085144314,shd,size
0.028264251498079762,shd,size
0.07736144515314769,shd,size
0.023024966669712654,shd,size
0.14377926927286167,shd,size
0.055225933367849755,shd,size
0.03573040049635168,shd,size
0.08958467272374371,shd,size
0.05306637108860057,shd,size
0.17374482425504878,shd,size
0.1324603167237437,shd,size
0.039943545085144416,shd,size
0.13110343627286158,shd,size
0.06859651649635157,shd,size
0.0855060510543193,shd,size
0.016548500088600537,shd,size
0.08474821915314767,shd,size
0.07496461036784963,shd,size
0.11587306762184268,shd,size
0.26547651717635423,shd,size
0.013735231496351696,shd,size
0.12210267915314765,shd,size
0.14976504836784965,shd,size
0.028174290687909442,shd,size
0.04490741649807983,shd,size
0.28782588717635393,shd,size
0.07496001208514436,shd,size
0.024575262188773372,shd,size
0.09585784305431921,shd,size
0.1396664346218428,shd,size
0.07165096808514426,shd,size
0.08264037127286161,shd,size
0.04768175049807977,shd,size
0.03968275649635156,shd,size
0.04666688066971281,shd,size
0.1687384277237438,shd,size
0.1336970632550487,shd,size
0.11054703627286155,shd,size
0.0023405088865269263,shd,size
0.1603687126218427,shd,size
0.03458877908514424,shd,size
0.1567940116218427,shd,size
0.12380250327286157,shd,size
0.008918968312090492,shd,size
0.045125220153147794,shd,size
0.021127792528520928,shd,size
0.31304657417635395,shd,size
0.15438783536784983,shd,size
0.13940914627286172,shd,size
0.13315086825504885,shd,size
0.07569363827286169,shd,size
0.1839732510242622,shd,size
0.0624955104963516,shd,size
0.1060035572728617,shd,size
0.15176049662184266,shd,size
0.03787683249807983,shd,size
0.009043133811226456,shd,size
0.006262846914855569,shd,size
0.09480125436784981,shd,size
0.026881906471479144,shd,size
0.14907296172374385,shd,size
0.11525854227286159,shd,size
0.007696756312090658,shd,size
0.09734112462184275,shd,size
0.01103475547147914,shd,size
0.016535919811226485,shd,size
0.17130964202426235,shd,size
0.0217187916697128,shd,size
0.09775731436784962,shd,size
0.27793423917635396,shd,size
0.09508467527286157,shd,size
0.0038960975285209365,shd,size
0.025089480811226528,shd,size
0.12006074072374373,shd,size
0.02641693311347315,shd,size
0.014922820669712733,shd,size
0.05126722836784969,shd,size
0.0022070074980797827,shd,size
0.025059550496351557,shd,size
0.08249168827286169,shd,size
0.03828135349635153,shd,size
0.006971025085144245,shd,size
0.025138383886526894,shd,size
0.09569380272374373,shd,size
0.013536463471479188,shd,size
0.018112524188773405,shd,size
0.27028967517635394,shd,size
0.057591119367849775,shd,size
0.028109984088600548,shd,size
0.008707898153147653,shd,size
0.2919736511763542,shd,size
0.13878734827286165,shd,size
0.06413864805431924,shd,size
0.05875297836784976,shd,size
0.08787942925504866,shd,size
0.017997711669712757,shd,size
0.013261244153147667,shd,size
0.09753571872374378,shd,size
0.14298539562184276,shd,size
0.0011524296879095175,shd,size
0.03225977966971283,shd,size
0.07313208136784977,shd,size
0.06203029149635153,shd,size
0.06251284405431923,shd,size
0.12623896962184267,shd,size
0.10669944172374368,shd,size
0.0026519701887735003,shd,size
0.017696795312090563,shd,size
0.08239181425504882,shd,size
0.08573227227286173,shd,size
0.045089162498079816,shd,size
0.08056587125504877,shd,size
0.05236526749635173,shd,size
0.042864523153147704,shd,size
0.14914650062184265,shd,size
0.001264446088600657,shd,size
0.009041066113473217,shd,size
0.29448277717635385,shd,size
0.00016913647147909217,shd,size
0.021348302188773483,shd,size
0.049430482153147715,shd,size
0.17954496102426232,shd,size
0.0056080504714790536,shd,size
0.004019933088600602,shd,size
0.13779798272374366,shd,size
0.11741988527286162,shd,size
